"PVWatts: Hourly PV Performance Data"
"Requested Location:","Prague"
"Location:","PRAGUE, CZECH REPUBLIC"
"Lat (deg N):","50.1"
"Long (deg E):","14.28"
"Elev (m):","366"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.5"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","15","14","0","40","4.3","3.3","38.621","3.503","36.536","30.752"
"11","15","15","0","9","4.8","2","8.672","2.677","8.232","2.981"
"11","15","16","0","0","4.6","2.7","0","4.6","0","0"
"11","15","17","0","0","4.3","3.3","0","4.3","0","0"
"11","15","18","0","0","4.1","4","0","4.1","0","0"
"11","15","19","0","0","4","3","0","4","0","0"
"11","15","20","0","0","4","3.5","0","4","0","0"
"11","15","21","0","0","4.1","4","0","4.1","0","0"
"11","15","22","0","0","4.2","4.3","0","4.2","0","0"
"11","15","23","0","0","4.3","4.7","0","4.3","0","0"
"11","16","0","0","0","4.4","5","0","4.4","0","0"
"11","16","1","0","0","4.2","3.7","0","4.2","0","0"
"11","16","2","0","0","4.1","2.3","0","4.1","0","0"
"11","16","3","0","0","3.9","1","0","3.9","0","0"
"11","16","4","0","0","3","3","0","3","0","0"
"11","16","5","0","0","3","4","0","3","0","0"
"11","16","6","0","0","2.3","3","0","2.3","0","0"
"11","16","7","0","2","2.3","3","1.925","0.06","1.848","0"
"11","16","8","0","16","2.2","3","15.425","0.358","14.788","9.416"
"11","16","9","0","37","2.2","3","35.714","1.005","34.146","28.408"
"11","16","10","0","54","3","3","52.162","2.375","49.583","43.544"
"11","16","11","0","61","3.4","3.5","58.939","3.066","55.861","49.697"
"11","16","12","0","59","3.9","4","57.002","3.565","53.911","47.785"
"11","16","13","17","116","3.5","3.3","127.602","5.101","119.484","111.968"
"11","16","14","84","89","3","2.7","135.722","5.253","124.326","116.701"
"11","16","15","15","36","2.6","2","43.265","2.119","40.33","34.472"
"11","16","16","0","1","2.8","2.7","0.983","0.642","0.941","0"
"11","16","17","0","0","2.9","3.3","0","2.9","0","0"
"11","16","18","0","0","3.1","4","0","3.1","0","0"
"11","16","19","0","0","3","3.7","0","3","0","0"
"11","16","20","0","0","3","3.3","0","3","0","0"
"11","16","21","0","0","2.9","3","0","2.9","0","0"
"11","16","22","0","0","2.9","3.3","0","2.9","0","0"
"11","16","23","0","0","2.9","3.7","0","2.9","0","0"
"11","17","0","0","0","2.9","4","0","2.9","0","0"
"11","17","1","0","0","3","4","0","3","0","0"
"11","17","2","0","0","2.9","4","0","2.9","0","0"
"11","17","3","0","0","2.8","4","0","2.8","0","0"
"11","17","4","0","0","3","3","0","3","0","0"
"11","17","5","0","0","3","3","0","3","0","0"
"11","17","6","0","0","2.7","3","0","2.7","0","0"
"11","17","7","0","2","2.9","3","1.925","0.671","1.843","0"
"11","17","8","0","16","3","3","15.425","1.169","14.738","9.367"
"11","17","9","0","37","3.2","3","35.714","2.016","34","28.266"
"11","17","10","0","53","3.4","2.7","51.194","2.723","48.591","42.571"
"11","17","11","0","60","3.7","2.3","57.971","3.272","54.895","48.75"
"11","17","12","0","59","3.9","2","57.003","3.457","53.936","47.81"
"11","17","13","0","63","3.9","2","61.024","3.584","57.71","51.508"
"11","17","14","0","47","3.8","2","45.445","2.993","43.085","37.174"
"11","17","15","0","16","3.8","2","15.431","1.92","14.697","9.327"
"11","17","16","0","0","3.6","2","0","3.6","0","0"
"11","17","17","0","0","3.3","2","0","3.3","0","0"
"11","17","18","0","0","3.1","2","0","3.1","0","0"
"11","17","19","0","0","2.9","2","0","2.9","0","0"
"11","17","20","0","0","2.8","2","0","2.8","0","0"
"11","17","21","0","0","2.6","2","0","2.6","0","0"
"11","17","22","0","0","2","1","0","2","0","0"
"11","17","23","0","0","2.1","1.5","0","2.1","0","0"
"11","18","0","0","0","2.3","2","0","2.3","0","0"
"11","18","1","0","0","2.1","2","0","2.1","0","0"
"11","18","2","0","0","2","2","0","2","0","0"
"11","18","3","0","0","2.1","2","0","2.1","0","0"
"11","18","4","0","0","2","2","0","2","0","0"
"11","18","5","0","0","2","2","0","2","0","0"
"11","18","6","0","0","1.9","2","0","1.9","0","0"
"11","18","7","0","3","1.5","3.7","2.888","-0.543","2.78","0"
"11","18","8","0","30","1.1","5.3","28.962","0.056","27.801","22.185"
"11","18","9","0","71","0.7","7","70.514","0.655","67.518","61.117"
"11","18","10","0","52","1","6","50.226","0.609","48.101","42.091"
"11","18","11","0","118","1","4","119.02","2.223","113.209","105.833"
"11","18","12","0","114","0.8","4","114.876","2.136","109.308","102.018"
"11","18","13","0","92","0.7","3.7","92.178","1.475","87.956","81.128"
"11","18","14","0","55","0.5","3.3","54.103","0.153","51.914","45.828"
"11","18","15","0","15","0.4","3","14.466","-1.271","13.963","8.607"
"11","18","16","0","0","0","3","0","0","0","0"
"11","18","17","0","0","-1.4","7","0","-1.4","0","0"
"11","18","18","0","0","-1.4","7","0","-1.4","0","0"
"11","18","19","0","0","-2","6","0","-2","0","0"
"11","18","20","0","0","-2.7","5.3","0","-2.7","0","0"
"11","18","21","0","0","-3.3","4.7","0","-3.3","0","0"
"11","18","22","0","0","-4","4","0","-4","0","0"
"11","18","23","0","0","-4","4","0","-4","0","0"
"11","19","0","0","0","-3.7","4","0","-3.7","0","0"
"11","19","1","0","0","-4.1","3.8","0","-4.1","0","0"
"11","19","2","0","0","-4.6","3.7","0","-4.6","0","0"
"11","19","3","0","0","-5","3.5","0","-5","0","0"
"11","19","4","0","0","-5.4","3.3","0","-5.4","0","0"
"11","19","5","0","0","-5.9","3.2","0","-5.9","0","0"
"11","19","6","0","0","-6.3","3","0","-6.3","0","0"
"11","19","7","0","7","-5.6","3.2","6.881","-7.718","6.821","1.596"
"11","19","8","161","39","-4.8","3.3","103.532","-4.106","92.902","85.968"
"11","19","9","92","111","-4.1","3.5","168.857","-1.233","159.952","151.498"
"11","19","10","81","143","-3.3","3.7","200.287","0.569","190.062","180.871"
"11","19","11","37","145","-2.6","3.8","178.186","0.729","169.9","161.206"
"11","19","12","0","113","-1.8","4","113.926","-0.309","109.529","102.234"
"11","19","13","0","91","-1.8","4","91.21","-1.105","87.983","81.154"
"11","19","14","0","54","-1.8","4","53.105","-2.168","51.453","45.377"
"11","19","15","0","14","-1.8","4","13.5","-3.319","13.143","7.801"
"11","19","16","0","0","-1.9","4.3","0","-1.9","0","0"
"11","19","17","0","0","-1.9","4.7","0","-1.9","0","0"
"11","19","18","0","0","-2","5","0","-2","0","0"
"11","19","19","0","0","-3.1","4.3","0","-3.1","0","0"
"11","19","20","0","0","-4.1","3.7","0","-4.1","0","0"
"11","19","21","0","0","-5.2","3","0","-5.2","0","0"
"11","19","22","0","0","-5.3","3","0","-5.3","0","0"
"11","19","23","0","0","-5.4","3","0","-5.4","0","0"
"11","20","0","0","0","-5.5","3","0","-5.5","0","0"
"11","20","1","0","0","-5.6","3","0","-5.6","0","0"
"11","20","2","0","0","-5.7","3","0","-5.7","0","0"
"11","20","3","0","0","-5.8","3","0","-5.8","0","0"
"11","20","4","0","0","-5.7","3.3","0","-5.7","0","0"
"11","20","5","0","0","-5.5","3.7","0","-5.5","0","0"
"11","20","6","0","0","-5.4","4","0","-5.4","0","0"
"11","20","7","0","7","-4.6","3.7","6.881","-6.569","6.789","1.564"
"11","20","8","36","65","-3.7","3.3","86.566","-3.486","82.486","75.774"
"11","20","9","338","92","-2.9","3","264.753","2.82","240.145","229.652"
"11","20","10","534","87","-1.9","3","397.825","8.319","357.048","343.154"
"11","20","11","607","83","-1","3","459.032","11.443","408.984","393.417"
"11","20","12","579","88","0","3","442.386","12.194","392.417","377.395"
"11","20","13","502","81","0","2","358.333","11.282","315.447","302.822"
"11","20","14","276","76","0.1","1","205.764","7.769","180.638","171.681"
"11","20","15","21","31","0.1","0","39.145","1.684","36.122","30.346"
"11","20","16","0","1","-0.9","0.3","0.983","-4.808","0.963","0"
"11","20","17","0","0","-1.8","0.7","0","-1.8","0","0"
"11","20","18","0","0","-2.8","1","0","-2.8","0","0"
"11","20","19","0","0","-3","1.7","0","-3","0","0"
"11","20","20","0","0","-3.3","2.3","0","-3.3","0","0"
"11","20","21","0","0","-3.5","3","0","-3.5","0","0"
"11","20","22","0","0","-3.4","2.3","0","-3.4","0","0"
"11","20","23","0","0","-3.4","1.7","0","-3.4","0","0"
"11","21","0","0","0","-3.3","1","0","-3.3","0","0"
"11","21","1","0","0","-3","1","0","-3","0","0"
"11","21","2","0","0","-2.8","1","0","-2.8","0","0"
"11","21","3","0","0","-2.5","1","0","-2.5","0","0"
"11","21","4","0","0","-2.3","0.7","0","-2.3","0","0"
"11","21","5","0","0","-2","0.3","0","-2","0","0"
"11","21","6","0","0","-1.8","0","0","-1.8","0","0"
"11","21","7","0","1","-1.6","0.3","0.983","-6.169","0.968","0"
"11","21","8","0","13","-1.4","0.7","12.53","-4.668","12.267","6.942"
"11","21","9","0","34","-1.2","1","32.814","-3.204","31.931","26.236"
"11","21","10","0","50","-0.4","0.7","48.29","-1.746","46.707","40.724"
"11","21","11","0","58","0.3","0.3","56.034","-0.763","53.974","47.848"
"11","21","12","0","56","1.1","0","54.098","-0.281","52.004","45.916"
"11","21","13","0","67","0.5","0.5","65.411","0.106","62.776","56.472"
"11","21","14","0","52","0","1","51.096","-0.781","49.222","43.19"
"11","21","15","0","7","-0.5","1","6.743","-3.192","6.561","1.341"
"11","21","16","0","0","-0.3","0.5","0","-0.3","0","0"
"11","21","17","0","0","0","0","0","0","0","0"
"11","21","18","0","0","-0.1","0","0","-0.1","0","0"
"11","21","19","0","0","0","0","0","0","0","0"
"11","21","20","0","0","-0.2","0","0","-0.2","0","0"
"11","21","21","0","0","-0.3","0","0","-0.3","0","0"
"11","21","22","0","0","0","1","0","0","0","0"
"11","21","23","0","0","-1","2","0","-1","0","0"
"11","22","0","0","0","-0.5","1","0","-0.5","0","0"
"11","22","1","0","0","-0.5","1.5","0","-0.5","0","0"
"11","22","2","0","0","-0.4","2","0","-0.4","0","0"
"11","22","3","0","0","-0.4","1","0","-0.4","0","0"
"11","22","4","0","0","-0.5","1.5","0","-0.5","0","0"
"11","22","5","0","0","-0.6","2","0","-0.6","0","0"
"11","22","6","0","0","-0.7","1","0","-0.7","0","0"
"11","22","7","0","1","-1","2","0.983","-3.678","0.958","0"
"11","22","8","0","13","-1","2","12.53","-3.293","12.198","6.874"
"11","22","9","0","33","-0.6","0","31.847","-4.149","31.112","25.432"
"11","22","10","0","49","-1","1","47.322","-2.249","45.867","39.901"
"11","22","11","0","57","-1","1","55.066","-1.795","53.271","47.158"
"11","22","12","0","55","-0.6","1","53.13","-1.401","51.313","45.24"
"11","22","13","0","44","-0.8","2","42.485","-1.8","41.101","35.228"
"11","22","14","0","26","-1","3","25.083","-2.423","24.329","18.778"
"11","22","15","0","6","-0.9","2","5.779","-3.279","5.625","0.422"
"11","22","16","0","0","-1","1","0","-1","0","0"
"11","22","17","0","0","-1","1","0","-1","0","0"
"11","22","18","0","0","-1","1","0","-1","0","0"
"11","22","19","0","0","-1","1","0","-1","0","0"
"11","22","20","0","0","-1","0","0","-1","0","0"
"11","22","21","0","0","-1.3","0","0","-1.3","0","0"
"11","22","22","0","0","-1.3","0.7","0","-1.3","0","0"
"11","22","23","0","0","-1.2","1.3","0","-1.2","0","0"
"11","23","0","0","0","-1.2","2","0","-1.2","0","0"
"11","23","1","0","0","-1.1","1.3","0","-1.1","0","0"
"11","23","2","0","0","-0.9","0.7","0","-0.9","0","0"
"11","23","3","0","0","-0.8","0","0","-0.8","0","0"
"11","23","4","0","0","-1","1","0","-1","0","0"
"11","23","5","0","0","-1","1","0","-1","0","0"
"11","23","6","0","0","-0.8","1","0","-0.8","0","0"
"11","23","7","0","1","-1","0","0.983","-6.32","0.969","0"
"11","23","8","0","12","-0.5","0.5","11.565","-4.118","11.297","5.989"
"11","23","9","0","32","0","1","30.88","-2.073","29.909","24.252"
"11","23","10","0","94","1","1","94.311","1.654","89.924","83.054"
"11","23","11","0","56","1","1","54.098","0.601","51.811","45.728"
"11","23","12","0","54","1.1","2","52.162","0.444","49.99","43.942"
"11","23","13","0","43","1","2","41.517","-0.019","39.866","34.018"
"11","23","14","0","25","0","1","24.116","-2.069","23.357","17.825"
"11","23","15","0","6","-0.3","1","5.779","-3.266","5.625","0.421"
"11","23","16","0","0","0.2","1","0","0.2","0","0"
"11","23","17","0","0","0","2","0","0","0","0"
"11","23","18","0","0","0","2","0","0","0","0"
"11","23","19","0","0","0","1","0","0","0","0"
"11","23","20","0","0","0","2","0","0","0","0"
"11","23","21","0","0","-0.2","1","0","-0.2","0","0"
"11","23","22","0","0","0","1","0","0","0","0"
"11","23","23","0","0","-0.2","0.5","0","-0.2","0","0"
"11","24","0","0","0","-0.4","0","0","-0.4","0","0"
"11","24","1","0","0","-0.4","0.3","0","-0.4","0","0"
"11","24","2","0","0","-0.3","0.7","0","-0.3","0","0"
"11","24","3","0","0","-0.3","1","0","-0.3","0","0"
"11","24","4","0","0","-0.2","1.5","0","-0.2","0","0"
"11","24","5","0","0","0","2","0","0","0","0"
"11","24","6","0","0","-0.3","2","0","-0.3","0","0"
"11","24","7","0","1","-0.2","1.5","0.983","-3.146","0.956","0"
"11","24","8","0","12","0","1","11.566","-2.933","11.242","5.935"
"11","24","9","0","31","0.2","2","29.914","-1.442","28.896","23.259"
"11","24","10","0","47","0.6","1","45.387","-0.716","43.71","37.786"
"11","24","11","0","55","1","0","53.13","-0.659","51.154","45.084"
"11","24","12","0","54","0.6","1","52.162","-0.242","50.134","44.084"
"11","24","13","0","43","0.8","1","41.517","-0.473","39.942","34.093"
"11","24","14","0","25","1","1","24.116","-1.059","23.259","17.728"
"11","24","15","0","6","0.7","1","5.779","-2.247","5.601","0.398"
"11","24","16","0","0","0.5","1.7","0","0.5","0","0"
"11","24","17","0","0","0.2","2.3","0","0.2","0","0"
"11","24","18","0","0","0","3","0","0","0","0"
"11","24","19","0","0","0.1","3","0","0.1","0","0"
"11","24","20","0","0","0.1","3","0","0.1","0","0"
"11","24","21","0","0","0.2","3","0","0.2","0","0"
"11","24","22","0","0","0.2","3","0","0.2","0","0"
"11","24","23","0","0","0.1","3","0","0.1","0","0"
"11","25","0","0","0","0.1","3","0","0.1","0","0"
"11","25","1","0","0","0.1","3","0","0.1","0","0"
"11","25","2","0","0","0.1","3","0","0.1","0","0"
"11","25","3","0","0","0.1","3","0","0.1","0","0"
"11","25","4","0","0","0","3","0","0","0","0"
"11","25","5","0","0","0","3","0","0","0","0"
"11","25","6","0","0","0.5","4","0","0.5","0","0"
"11","25","7","0","1","0.7","4","0.983","-1.302","0.949","0"
"11","25","8","0","11","1","4","10.601","-0.747","10.21","4.923"
"11","25","9","0","31","0.4","3","29.914","-1.003","28.843","23.207"
"11","25","10","0","47","1","3","45.387","0.134","43.554","37.634"
"11","25","11","0","54","1","3","52.162","0.396","50","43.952"
"11","25","12","0","53","0.9","3","51.194","0.296","49.093","43.063"
"11","25","13","0","42","1","3","40.55","0.083","38.921","33.091"
"11","25","14","0","24","1","2","23.15","-0.692","22.293","16.781"
"11","25","15","0","6","0.8","2","5.779","-1.567","5.586","0.383"
"11","25","16","0","0","0.7","1.7","0","0.7","0","0"
"11","25","17","0","0","0.7","1.3","0","0.7","0","0"
"11","25","18","0","0","0.6","1","0","0.6","0","0"
"11","25","19","0","0","0.5","1.3","0","0.5","0","0"
"11","25","20","0","0","0.3","1.7","0","0.3","0","0"
"11","25","21","0","0","0.2","2","0","0.2","0","0"
"11","25","22","0","0","0","2","0","0","0","0"
"11","25","23","0","0","0","1.5","0","0","0","0"
"11","26","0","0","0","0.1","1","0","0.1","0","0"
"11","26","1","0","0","0.1","0.7","0","0.1","0","0"
"11","26","2","0","0","0","0.3","0","0","0","0"
"11","26","3","0","0","0","0","0","0","0","0"
"11","26","4","0","0","0","0.3","0","0","0","0"
"11","26","5","0","0","-0.1","0.7","0","-0.1","0","0"
"11","26","6","0","0","-0.1","1","0","-0.1","0","0"
"11","26","7","0","1","0.1","1","0.983","-3.247","0.957","0"
"11","26","8","0","11","0.2","1","10.601","-2.769","10.297","5.008"
"11","26","9","0","30","0.4","1","28.948","-1.748","27.998","22.378"
"11","26","10","0","46","0.6","1.3","44.419","-0.644","42.765","36.86"
"11","26","11","0","54","0.8","1.7","52.162","0.042","50.075","44.026"
"11","26","12","0","52","1","2","50.226","0.268","48.17","42.159"
"11","26","13","0","42","1.1","2.3","40.55","0.088","38.92","33.09"
"11","26","14","0","24","1.3","2.7","23.15","-0.222","22.249","16.738"
"11","26","15","0","6","1.4","3","5.779","-0.644","5.564","0.362"
"11","26","16","0","0","1.2","2.7","0","1.2","0","0"
"11","26","17","0","0","1.1","2.3","0","1.1","0","0"
"11","26","18","0","0","0.9","2","0","0.9","0","0"
"11","26","19","0","0","0.9","2","0","0.9","0","0"
"11","26","20","0","0","1","2","0","1","0","0"
"11","26","21","0","0","0.6","2","0","0.6","0","0"
"11","26","22","0","0","1","2","0","1","0","0"
"11","26","23","0","0","1","2","0","1","0","0"
"11","27","0","0","0","0.6","1","0","0.6","0","0"
"11","27","1","0","0","1","2","0","1","0","0"
"11","27","2","0","0","0","2","0","0","0","0"
"11","27","3","0","0","0.4","2","0","0.4","0","0"
"11","27","4","0","0","0.4","2","0","0.4","0","0"
"11","27","5","0","0","0.4","2","0","0.4","0","0"
"11","27","6","0","0","0.4","2","0","0.4","0","0"
"11","27","7","0","1","0.5","2.3","0.983","-2.027","0.952","0"
"11","27","8","0","10","0.7","2.7","9.636","-1.416","9.307","4.036"
"11","27","9","0","29","0.8","3","27.981","-0.66","26.941","21.341"
"11","27","10","0","45","1.4","3","43.452","0.474","41.638","35.755"
"11","27","11","0","53","2","3","51.194","1.369","48.871","42.846"
"11","27","12","0","52","1.9","4","50.226","1.349","47.951","41.944"
"11","27","13","0","41","1.9","3.5","39.583","1.01","37.844","32.035"
"11","27","14","0","24","2","3","23.151","0.538","22.178","16.668"
"11","27","15","0","5","1.8","3","4.815","-0.267","4.629","0"
"11","27","16","0","0","1.8","3","0","1.8","0","0"
"11","27","17","0","0","1.7","3","0","1.7","0","0"
"11","27","18","0","0","1.7","3","0","1.7","0","0"
"11","27","19","0","0","1.6","3","0","1.6","0","0"
"11","27","20","0","0","1.5","3","0","1.5","0","0"
"11","27","21","0","0","1.4","3","0","1.4","0","0"
"11","27","22","0","0","1.4","2.7","0","1.4","0","0"
"11","27","23","0","0","1.3","2.3","0","1.3","0","0"
"11","28","0","0","0","1.3","2","0","1.3","0","0"
"11","28","1","0","0","1.2","2.3","0","1.2","0","0"
"11","28","2","0","0","1.1","2.7","0","1.1","0","0"
"11","28","3","0","0","1","3","0","1","0","0"
"11","28","4","0","0","1","2","0","1","0","0"
"11","28","5","0","0","1","2","0","1","0","0"
"11","28","6","0","0","1.4","2","0","1.4","0","0"
"11","28","7","0","1","2","1","0.983","-1.309","0.949","0"
"11","28","8","0","10","2","1","9.636","-0.969","9.29","4.019"
"11","28","9","0","29","2.1","1","27.981","-0.062","26.873","21.275"
"11","28","10","0","44","2.3","1.3","42.484","1.002","40.62","34.757"
"11","28","11","0","52","2.4","1.7","50.226","1.582","47.904","41.898"
"11","28","12","0","51","2.6","2","49.258","1.843","46.929","40.942"
"11","28","13","0","41","2.5","1.3","39.583","1.255","37.805","31.997"
"11","28","14","0","23","2.4","0.7","22.185","0.055","21.296","15.802"
"11","28","15","0","5","2.3","0","4.815","-2.385","4.67","0"
"11","28","16","0","0","2.3","1","0","2.3","0","0"
"11","28","17","0","0","2.2","2","0","2.2","0","0"
"11","28","18","0","0","2.2","3","0","2.2","0","0"
"11","28","19","0","0","2.2","2.7","0","2.2","0","0"
"11","28","20","0","0","2.3","2.3","0","2.3","0","0"
"11","28","21","0","0","2.3","2","0","2.3","0","0"
"11","28","22","0","0","2.1","2","0","2.1","0","0"
"11","28","23","0","0","2","2","0","2","0","0"
"11","29","0","0","0","2","2","0","2","0","0"
"11","29","1","0","0","2","2","0","2","0","0"
"11","29","2","0","0","2.1","2","0","2.1","0","0"
"11","29","3","0","0","2.1","2","0","2.1","0","0"
"11","29","4","0","0","2.3","1.7","0","2.3","0","0"
"11","29","5","0","0","2.5","1.3","0","2.5","0","0"
"11","29","6","0","0","2.7","1","0","2.7","0","0"
"11","29","7","0","0","3.2","1.3","0","3.2","0","0"
"11","29","8","0","9","3.7","1.7","8.672","1.209","8.284","3.032"
"11","29","9","0","28","4.2","2","27.015","2.505","25.665","20.09"
"11","29","10","0","55","4.9","2.2","53.135","4.202","50.116","44.066"
"11","29","11","0","77","5.6","2.5","75.546","5.755","70.78","64.312"
"11","29","12","0","87","6.3","2.7","86.453","6.885","80.605","73.932"
"11","29","13","0","78","7","3","77.931","7.371","72.506","66.002"
"11","29","14","0","44","6.6","2.5","42.902","5.887","40.172","34.318"
"11","29","15","0","10","6.3","2","9.639","4.26","9.089","3.822"
"11","29","16","0","0","5.7","2","0","5.7","0","0"
"11","29","17","0","0","5.1","2","0","5.1","0","0"
"11","29","18","0","0","4.5","2","0","4.5","0","0"
"11","29","19","0","0","5","3","0","5","0","0"
"11","29","20","0","0","5","3.5","0","5","0","0"
"11","29","21","0","0","5","4","0","5","0","0"
"11","29","22","0","0","4.9","3.7","0","4.9","0","0"
"11","29","23","0","0","4.7","3.3","0","4.7","0","0"
"11","30","0","0","0","4.6","3","0","4.6","0","0"
"11","30","1","0","0","4","2","0","4","0","0"
"11","30","2","0","0","3.5","1","0","3.5","0","0"
"11","30","3","0","0","2.9","0","0","2.9","0","0"
"11","30","4","0","0","3","0","0","3","0","0"
"11","30","5","0","0","4","2","0","4","0","0"
"11","30","6","0","0","4","1","0","4","0","0"
"11","30","7","0","0","4","1","0","4","0","0"
"11","30","8","0","9","4.1","1","8.672","1.147","8.286","3.034"
"11","30","9","0","28","4.1","1","27.015","1.935","25.728","20.151"
"11","30","10","0","43","4.5","0.7","41.517","2.899","39.377","33.538"
"11","30","11","0","51","4.9","0.3","49.258","3.505","46.598","40.618"
"11","30","12","0","50","5.3","0","48.29","3.577","45.669","39.707"
"11","30","13","0","39","5","1","37.648","3.611","35.599","29.834"
"11","30","14","0","22","4.9","0.5","21.219","2.35","20.172","14.7"
"11","30","15","0","5","4.8","0","4.815","0.191","4.62","0"
"11","30","16","0","0","4.7","0","0","4.7","0","0"
"11","30","17","0","0","4.5","0","0","4.5","0","0"
"11","30","18","0","0","4.4","0","0","4.4","0","0"
"11","30","19","0","0","4.3","1","0","4.3","0","0"
"11","30","20","0","0","4.2","0","0","4.2","0","0"
"11","30","21","0","0","3.9","1","0","3.9","0","0"
"11","30","22","0","0","3.4","0","0","3.4","0","0"
"11","30","23","0","0","2.7","1","0","2.7","0","0"
"12","1","0","0","0","1.8","1","0","1.8","0","0"
"12","1","1","0","0","1","1","0","1","0","0"
"12","1","2","0","0","0.4","2.1","0","0.4","0","0"
"12","1","3","0","0","0.1","4","0","0.1","0","0"
"12","1","4","0","0","0","2.1","0","0","0","0"
"12","1","5","0","0","-0.1","2.1","0","-0.1","0","0"
"12","1","6","0","0","0.4","2","0","0.4","0","0"
"12","1","7","0","0","0","1","0","0","0","0"
"12","1","8","0","14","0","1","13.505","-2.851","13.123","7.782"
"12","1","9","0","53","0.9","3","52.16","0.161","50.048","43.999"
"12","1","10","0","84","1","2.1","84.2","1.387","80.374","73.706"
"12","1","11","0","100","2","3.1","100.816","2.967","95.591","88.6"
"12","1","12","0","97","2.1","5","97.673","2.828","92.666","85.738"
"12","1","13","0","65","2","3.1","63.832","1.961","60.783","54.519"
"12","1","14","0","30","1.4","3.5","28.968","0.263","27.783","22.167"
"12","1","15","0","5","0.9","4","4.818","-0.907","4.644","0"
"12","1","16","0","0","1","1","0","1","0","0"
"12","1","17","0","0","0","2.1","0","0","0","0"
"12","1","18","0","0","0.6","3","0","0.6","0","0"
"12","1","19","0","0","0","1","0","0","0","0"
"12","1","20","0","0","0","1","0","0","0","0"
"12","1","21","0","0","-0.1","3","0","-0.1","0","0"
"12","1","22","0","0","0","2.1","0","0","0","0"
"12","1","23","0","0","0","2.1","0","0","0","0"
"12","2","0","0","0","-0.1","2","0","-0.1","0","0"
"12","2","1","0","0","0","2.1","0","0","0","0"
"12","2","2","0","0","0","1","0","0","0","0"
"12","2","3","0","0","-0.6","2","0","-0.6","0","0"
"12","2","4","0","0","-1","2.1","0","-1","0","0"
"12","2","5","0","0","-1","2.1","0","-1","0","0"
"12","2","6","0","0","-0.7","2","0","-0.7","0","0"
"12","2","7","0","0","-1","1","0","-1","0","0"
"12","2","8","0","16","-1","2.1","15.44","-3.159","15.021","9.645"
"12","2","9","0","52","-0.1","3","51.149","-0.869","49.291","43.257"
"12","2","10","0","95","0","2.1","96.784","0.784","92.621","85.694"
"12","2","11","5","126","0","2.1","133.586","2.222","126.959","119.274"
"12","2","12","10","134","0.1","1","146.188","3.676","137.975","130.038"
"12","2","13","3","98","1","1","102.618","2.976","97.211","90.185"
"12","2","14","0","50","0","2.1","49.77","-0.468","47.881","41.876"
"12","2","15","0","10","-0.1","4","9.645","-1.721","9.327","4.056"
"12","2","16","0","0","0","1","0","0","0","0"
"12","2","17","0","0","0","3.1","0","0","0","0"
"12","2","18","0","0","-0.3","9","0","-0.3","0","0"
"12","2","19","0","0","0","2.1","0","0","0","0"
"12","2","20","0","0","-1","2.1","0","-1","0","0"
"12","2","21","0","0","-0.5","2","0","-0.5","0","0"
"12","2","22","0","0","-1","1","0","-1","0","0"
"12","2","23","0","0","-2","0","0","-2","0","0"
"12","3","0","0","0","-2.3","0","0","-2.3","0","0"
"12","3","1","0","0","-3","0","0","-3","0","0"
"12","3","2","0","0","-2","1","0","-2","0","0"
"12","3","3","0","0","-2","2","0","-2","0","0"
"12","3","4","0","0","-2","0","0","-2","0","0"
"12","3","5","0","0","-3.2","1","0","-3.2","0","0"
"12","3","6","0","0","-4.3","2","0","-4.3","0","0"
"12","3","7","0","0","-4","1","0","-4","0","0"
"12","3","8","0","13","-3","0","12.54","-7.811","12.436","7.107"
"12","3","9","0","26","-2","2","25.096","-3.824","24.483","18.93"
"12","3","10","0","42","-1","2.1","40.571","-2.202","39.316","33.478"
"12","3","11","0","50","-1","3.1","48.316","-1.742","46.731","40.748"
"12","3","12","0","49","-0.7","4","47.348","-1.351","45.719","39.756"
"12","3","13","0","52","-1","3.1","50.261","-1.658","48.594","42.575"
"12","3","14","0","36","-1","3","34.779","-2.107","33.689","27.96"
"12","3","15","0","9","-0.6","3","8.679","-2.532","8.422","3.167"
"12","3","16","0","0","-1","1","0","-1","0","0"
"12","3","17","0","0","0","3.1","0","0","0","0"
"12","3","18","0","0","-0.5","3","0","-0.5","0","0"
"12","3","19","0","0","-1","2.1","0","-1","0","0"
"12","3","20","0","0","-3","2.1","0","-3","0","0"
"12","3","21","0","0","-3.3","2","0","-3.3","0","0"
"12","3","22","0","0","-3","1","0","-3","0","0"
"12","3","23","0","0","-2","2.1","0","-2","0","0"
"12","4","0","0","0","-2","2","0","-2","0","0"
"12","4","1","0","0","-2","3.1","0","-2","0","0"
"12","4","2","0","0","-2","3.1","0","-2","0","0"
"12","4","3","0","0","-1.9","6","0","-1.9","0","0"
"12","4","4","0","0","-2","5.1","0","-2","0","0"
"12","4","5","0","0","-3","5.1","0","-3","0","0"
