"PVWatts: Hourly PV Performance Data"
"Requested Location:","havlickova borova"
"Location:","KLODZKO, POLAND"
"Lat (deg N):","50.43"
"Long (deg E):","16.65"
"Elev (m):","375"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","19","19","0","0","0.4","1","0","0.4","0","0"
"1","19","20","0","0","0.2","2","0","0.2","0","0"
"1","19","21","0","0","0.1","3","0","0.1","0","0"
"1","19","22","0","0","-0.4","3","0","-0.4","0","0"
"1","19","23","0","0","-0.8","3","0","-0.8","0","0"
"1","20","0","0","0","-1.3","4","0","-1.3","0","0"
"1","20","1","0","0","-2","4","0","-2","0","0"
"1","20","2","0","0","-2.6","4","0","-2.6","0","0"
"1","20","3","0","0","-3.3","4","0","-3.3","0","0"
"1","20","4","0","0","-4.3","4","0","-4.3","0","0"
"1","20","5","0","0","-5.3","4","0","-5.3","0","0"
"1","20","6","0","0","-6.3","5","0","-6.3","0","0"
"1","20","7","0","7","-6.4","4","6.881","-8.276","6.837","1.611"
"1","20","8","0","73","-6.6","4","97.904","-6.091","96.411","89.402"
"1","20","9","0","124","-6.7","4","140.04","-4.801","137.175","129.257"
"1","20","10","63","141","-6.9","4","189.59","-3.581","183.143","174.124"
"1","20","11","169","160","-7","4","278.763","-1.217","265.679","254.486"
"1","20","12","130","153","-7.2","4","248.386","-1.913","237.877","227.445"
"1","20","13","148","126","-7.4","4","220.029","-2.943","210.245","200.54"
"1","20","14","0","88","-7.6","4","91.542","-6.56","90.32","83.442"
"1","20","15","0","4","-7.8","5","3.852","-9.265","3.843","0"
"1","20","16","0","0","-8.1","5","0","-8.1","0","0"
"1","20","17","0","0","-8.3","5","0","-8.3","0","0"
"1","20","18","0","0","-8.6","5","0","-8.6","0","0"
"1","20","19","0","0","-8.9","4","0","-8.9","0","0"
"1","20","20","0","0","-9.2","3","0","-9.2","0","0"
"1","20","21","0","0","-9.5","3","0","-9.5","0","0"
"1","20","22","0","0","-9.9","2","0","-9.9","0","0"
"1","20","23","0","0","-10.2","2","0","-10.2","0","0"
"1","21","0","0","0","-10.6","2","0","-10.6","0","0"
"1","21","1","0","0","-10.7","1","0","-10.7","0","0"
"1","21","2","0","0","-10.7","1","0","-10.7","0","0"
"1","21","3","0","0","-10.8","1","0","-10.8","0","0"
"1","21","4","0","0","-11","1","0","-11","0","0"
"1","21","5","0","0","-11.1","1","0","-11.1","0","0"
"1","21","6","0","0","-11.3","2","0","-11.3","0","0"
"1","21","7","0","28","-11.1","2","27.523","-12.962","27.867","22.25"
"1","21","8","0","107","-10.9","2","167.236","-7.887","165.899","157.302"
"1","21","9","0","157","-10.7","2","186.784","-6.227","184.039","174.997"
"1","21","10","400","126","-10.3","2","357.653","-0.134","333.491","320.324"
"1","21","11","507","120","-9.9","2","434.7","3.644","401.292","385.979"
"1","21","12","694","86","-9.5","2","507.032","6.715","460.268","442.95"
"1","21","13","507","96","-9.4","2","384.538","3.332","352.112","338.373"
"1","21","14","0","111","-9.4","3","119.596","-6.575","118.007","110.523"
"1","21","15","0","6","-9.3","4","5.78","-10.815","5.802","0.595"
"1","21","16","0","0","-9.3","3","0","-9.3","0","0"
"1","21","17","0","0","-9.2","2","0","-9.2","0","0"
"1","21","18","0","0","-9.2","2","0","-9.2","0","0"
"1","21","19","0","0","-9.7","2","0","-9.7","0","0"
"1","21","20","0","0","-10.2","2","0","-10.2","0","0"
"1","21","21","0","0","-10.7","2","0","-10.7","0","0"
"1","21","22","0","0","-11.3","2","0","-11.3","0","0"
"1","21","23","0","0","-11.8","2","0","-11.8","0","0"
"1","22","0","0","0","-12.4","2","0","-12.4","0","0"
"1","22","1","0","0","-12.6","1","0","-12.6","0","0"
"1","22","2","0","0","-12.8","1","0","-12.8","0","0"
"1","22","3","0","0","-13","1","0","-13","0","0"
"1","22","4","0","0","-13.1","1","0","-13.1","0","0"
"1","22","5","0","0","-13.3","1","0","-13.3","0","0"
"1","22","6","0","0","-13.4","1","0","-13.4","0","0"
"1","22","7","0","35","-12.9","1","34.404","-15.019","35.119","29.363"
"1","22","8","0","150","-12.5","1","273.086","-4.652","267.335","256.097"
"1","22","9","649","81","-12","1","363.844","1.298","323.128","310.274"
"1","22","10","692","92","-10.2","0","470.393","12.72","411.155","395.515"
"1","22","11","704","90","-8.4","0","516.164","17.318","447.027","430.17"
"1","22","12","696","65","-6.6","0","483.741","18.213","416.883","401.053"
"1","22","13","659","54","-6.9","0","418.012","15.103","361.368","347.339"
"1","22","14","0","155","-7.1","0","177.945","4.431","167.671","159.031"
"1","22","15","0","12","-7.4","1","11.568","-8.766","11.516","6.205"
"1","22","16","0","0","-7.9","1","0","-7.9","0","0"
"1","22","17","0","0","-8.4","1","0","-8.4","0","0"
"1","22","18","0","0","-8.9","1","0","-8.9","0","0"
"1","22","19","0","0","-9.9","0","0","-9.9","0","0"
"1","22","20","0","0","-10.9","0","0","-10.9","0","0"
"1","22","21","0","0","-11.9","0","0","-11.9","0","0"
"1","22","22","0","0","-12.2","0","0","-12.2","0","0"
"1","22","23","0","0","-12.5","0","0","-12.5","0","0"
"1","23","0","0","0","-12.8","0","0","-12.8","0","0"
"1","23","1","0","0","-12.9","0","0","-12.9","0","0"
"1","23","2","0","0","-12.9","0","0","-12.9","0","0"
"1","23","3","0","0","-13","0","0","-13","0","0"
"1","23","4","0","0","-12.9","0","0","-12.9","0","0"
"1","23","5","0","0","-12.8","0","0","-12.8","0","0"
"1","23","6","0","0","-12.7","0","0","-12.7","0","0"
"1","23","7","0","34","-11.7","0","33.421","-15.381","34.165","28.427"
"1","23","8","0","136","-10.7","1","228.397","-4.663","223.597","213.545"
"1","23","9","556","83","-9.7","2","329.46","-0.232","295.863","283.813"
"1","23","10","597","99","-7.9","2","430.756","5.302","390.001","375.057"
"1","23","11","578","111","-6.1","2","467.76","8.733","422.155","406.148"
"1","23","12","482","122","-4.3","2","428.118","9.421","386.276","371.453"
"1","23","13","494","101","-2.9","2","386.866","9.282","345.984","332.435"
"1","23","14","0","129","-1.4","2","141.555","2.71","134.366","126.512"
"1","23","15","0","14","0","3","13.498","-1.335","13.033","7.694"
"1","23","16","0","0","-1.1","3","0","-1.1","0","0"
"1","23","17","0","0","-2.2","3","0","-2.2","0","0"
"1","23","18","0","0","-3.3","3","0","-3.3","0","0"
"1","23","19","0","0","-3.9","2","0","-3.9","0","0"
"1","23","20","0","0","-4.4","2","0","-4.4","0","0"
"1","23","21","0","0","-5","2","0","-5","0","0"
"1","23","22","0","0","-5.2","1","0","-5.2","0","0"
"1","23","23","0","0","-5.3","0","0","-5.3","0","0"
"1","24","0","0","0","-5.5","0","0","-5.5","0","0"
"1","24","1","0","0","-4","0","0","-4","0","0"
"1","24","2","0","0","-2.5","1","0","-2.5","0","0"
"1","24","3","0","0","-1","2","0","-1","0","0"
"1","24","4","0","0","-0.7","3","0","-0.7","0","0"
"1","24","5","0","0","-0.5","4","0","-0.5","0","0"
"1","24","6","0","0","-0.2","5","0","-0.2","0","0"
"1","24","7","0","36","0.6","5","35.387","-0.35","34.027","28.291"
"1","24","8","0","138","1.5","5","227.441","5.024","213.765","203.969"
"1","24","9","465","96","2.3","5","310.444","8.181","271.211","259.864"
"1","24","10","500","115","2.8","6","400.206","10.04","356.401","342.528"
"1","24","11","488","127","3.3","7","436.333","10.668","391.53","376.537"
"1","24","12","399","136","3.8","8","397.606","9.924","358.937","344.985"
"1","24","13","263","128","3.7","7","290.753","8.355","263.594","252.459"
"1","24","14","0","116","3.5","6","124.208","5.063","116.72","109.266"
"1","24","15","0","13","3.4","5","12.532","2.249","11.919","6.6"
"1","24","16","0","0","3.2","5","0","3.2","0","0"
"1","24","17","0","0","3","5","0","3","0","0"
"1","24","18","0","0","2.8","6","0","2.8","0","0"
"1","24","19","0","0","1.5","4","0","1.5","0","0"
"1","24","20","0","0","0.2","3","0","0.2","0","0"
"1","24","21","0","0","-1.1","2","0","-1.1","0","0"
"1","24","22","0","0","-0.1","2","0","-0.1","0","0"
"1","24","23","0","0","0.8","2","0","0.8","0","0"
"1","25","0","0","0","1.8","2","0","1.8","0","0"
"1","25","1","0","0","0.6","1","0","0.6","0","0"
"1","25","2","0","0","-0.7","1","0","-0.7","0","0"
"1","25","3","0","0","-1.9","1","0","-1.9","0","0"
"1","25","4","0","0","-2.6","1","0","-2.6","0","0"
"1","25","5","0","0","-3.4","1","0","-3.4","0","0"
"1","25","6","0","0","-4.1","2","0","-4.1","0","0"
"1","25","7","0","52","-3.5","1","51.114","-4.86","50.081","44.032"
"1","25","8","0","193","-2.8","1","371.025","8.72","343.176","329.713"
"1","25","9","657","79","-2.2","1","371.066","11.723","315.833","303.196"
"1","25","10","697","89","-0.3","1","476.192","17.305","408.459","392.91"
"1","25","11","710","79","1.7","1","514.006","21.249","437.666","421.131"
"1","25","12","675","93","3.6","1","513.307","23.28","433.822","417.419"
"1","25","13","487","104","3.5","1","389.982","18.895","334.678","321.475"
"1","25","14","0","134","3.5","1","146.564","9.139","135.316","127.44"
"1","25","15","0","17","3.4","1","16.395","1.988","15.61","10.223"
"1","25","16","0","0","1.9","1","0","1.9","0","0"
"1","25","17","0","0","0.5","1","0","0.5","0","0"
"1","25","18","0","0","-1","1","0","-1","0","0"
"1","25","19","0","0","-1.5","1","0","-1.5","0","0"
"1","25","20","0","0","-2","1","0","-2","0","0"
"1","25","21","0","0","-2.5","1","0","-2.5","0","0"
"1","25","22","0","0","-3.2","0","0","-3.2","0","0"
"1","25","23","0","0","-3.8","0","0","-3.8","0","0"
"1","26","0","0","0","-4.5","0","0","-4.5","0","0"
"1","26","1","0","0","-4.9","0","0","-4.9","0","0"
"1","26","2","0","0","-5.2","0","0","-5.2","0","0"
"1","26","3","0","0","-5.6","1","0","-5.6","0","0"
"1","26","4","0","0","-6.1","1","0","-6.1","0","0"
"1","26","5","0","0","-6.7","1","0","-6.7","0","0"
"1","26","6","0","0","-7.2","1","0","-7.2","0","0"
"1","26","7","0","45","-6.5","1","44.233","-8.159","43.928","38"
"1","26","8","0","143","-5.9","1","227.84","0.152","218.622","208.7"
"1","26","9","457","99","-5.2","1","312.771","5.586","277.069","265.557"
"1","26","10","288","147","-4.2","1","324.428","7.654","294.892","282.87"
"1","26","11","154","170","-3.2","1","283.298","7.189","261.118","250.053"
"1","26","12","3","70","-2.2","1","69.465","-0.342","66.742","60.357"
"1","26","13","2","53","-2.1","0","52.278","-3.169","50.82","44.756"
"1","26","14","0","30","-1.9","0","28.951","-4.826","28.362","22.735"
"1","26","15","0","5","-1.8","0","4.816","-6.522","4.751","0"
"1","26","16","0","0","-2.1","0","0","-2.1","0","0"
"1","26","17","0","0","-2.3","0","0","-2.3","0","0"
"1","26","18","0","0","-2.6","1","0","-2.6","0","0"
"1","26","19","0","0","-2.5","1","0","-2.5","0","0"
"1","26","20","0","0","-2.3","1","0","-2.3","0","0"
"1","26","21","0","0","-2.2","1","0","-2.2","0","0"
"1","26","22","0","0","-2.2","0","0","-2.2","0","0"
"1","26","23","0","0","-2.2","0","0","-2.2","0","0"
"1","27","0","0","0","-2.2","0","0","-2.2","0","0"
"1","27","1","0","0","-2.1","0","0","-2.1","0","0"
"1","27","2","0","0","-2.1","0","0","-2.1","0","0"
"1","27","3","0","0","-2","1","0","-2","0","0"
"1","27","4","0","0","-1.9","0","0","-1.9","0","0"
"1","27","5","0","0","-1.7","0","0","-1.7","0","0"
"1","27","6","0","0","-1.6","0","0","-1.6","0","0"
"1","27","7","0","11","-1.5","0","10.813","-6.344","10.659","5.363"
"1","27","8","0","36","-1.5","0","36.247","-4.947","35.527","29.763"
"1","27","9","3","57","-1.4","1","57.053","-2.226","55.184","49.033"
"1","27","10","3","73","-1.3","1","72.891","-1.293","70.298","63.839"
"1","27","11","3","78","-1.1","1","77.716","-0.756","74.804","68.253"
"1","27","12","3","71","-1","2","70.468","-0.934","67.875","61.467"
"1","27","13","2","54","-1.1","1","53.254","-1.762","51.468","45.391"
"1","27","14","0","31","-1.1","1","29.918","-2.854","29.071","23.43"
"1","27","15","0","5","-1.2","1","4.816","-4.17","4.705","0"
"1","27","16","0","0","-1.3","1","0","-1.3","0","0"
"1","27","17","0","0","-1.3","1","0","-1.3","0","0"
"1","27","18","0","0","-1.4","1","0","-1.4","0","0"
"1","27","19","0","0","-1.4","1","0","-1.4","0","0"
"1","27","20","0","0","-1.5","1","0","-1.5","0","0"
"1","27","21","0","0","-1.5","2","0","-1.5","0","0"
"1","27","22","0","0","-1.5","1","0","-1.5","0","0"
"1","27","23","0","0","-1.6","1","0","-1.6","0","0"
"1","28","0","0","0","-1.6","1","0","-1.6","0","0"
"1","28","1","0","0","-1.6","1","0","-1.6","0","0"
"1","28","2","0","0","-1.7","1","0","-1.7","0","0"
"1","28","3","0","0","-1.7","2","0","-1.7","0","0"
"1","28","4","0","0","-1.9","2","0","-1.9","0","0"
"1","28","5","0","0","-2","2","0","-2","0","0"
"1","28","6","0","0","-2.2","2","0","-2.2","0","0"
"1","28","7","0","12","-2.1","1","11.796","-5.054","11.566","6.254"
"1","28","8","0","37","-2.1","1","37.224","-3.944","36.334","30.554"
"1","28","9","3","59","-2","1","59.122","-2.733","57.312","51.118"
"1","28","10","3","75","-1.6","1","74.94","-1.496","72.337","65.837"
"1","28","11","53","164","-1.1","1","209.983","4.472","196.929","187.564"
"1","28","12","39","152","-0.7","1","186.92","5.085","174.996","166.178"
"1","28","13","22","118","-0.6","1","131.824","2.871","124.583","116.952"
"1","28","14","0","91","-0.4","1","92.648","1.062","88.559","81.719"
"1","28","15","0","16","-0.3","2","15.428","-1.969","14.936","9.562"
"1","28","16","0","0","-0.4","1","0","-0.4","0","0"
"1","28","17","0","0","-0.4","1","0","-0.4","0","0"
"1","28","18","0","0","-0.5","1","0","-0.5","0","0"
"1","28","19","0","0","-0.7","0","0","-0.7","0","0"
"1","28","20","0","0","-1","0","0","-1","0","0"
"1","28","21","0","0","-1.2","0","0","-1.2","0","0"
"1","28","22","0","0","-1.3","0","0","-1.3","0","0"
"1","28","23","0","0","-1.4","0","0","-1.4","0","0"
"1","29","0","0","0","-1.5","0","0","-1.5","0","0"
"1","29","1","0","0","-2","0","0","-2","0","0"
"1","29","2","0","0","-2.4","0","0","-2.4","0","0"
"1","29","3","0","0","-2.9","1","0","-2.9","0","0"
"1","29","4","0","0","-2.7","0","0","-2.7","0","0"
"1","29","5","0","0","-2.6","0","0","-2.6","0","0"
"1","29","6","0","0","-2.4","0","0","-2.4","0","0"
"1","29","7","0","12","-1.8","0","11.796","-6.54","11.637","6.323"
"1","29","8","0","37","-1.2","0","37.021","-4.595","36.233","30.455"
"1","29","9","3","59","-0.6","1","59.043","-1.332","56.903","50.717"
"1","29","10","54","154","-0.3","1","198.484","4.692","185.622","176.541"
"1","29","11","52","165","0.1","1","210.358","6.676","195.452","186.124"
"1","29","12","113","169","0.4","2","258.599","7.317","238.863","228.404"
"1","29","13","69","138","0.4","2","186.596","5.259","173.798","165.009"
"1","29","14","0","106","0.4","2","109.747","2.372","104.323","97.142"
"1","29","15","0","21","0.4","2","20.258","-1.006","19.534","14.073"
"1","29","16","0","0","-0.2","1","0","-0.2","0","0"
"1","29","17","0","0","-0.7","1","0","-0.7","0","0"
"1","29","18","0","0","-1.3","1","0","-1.3","0","0"
"1","29","19","0","0","-0.9","1","0","-0.9","0","0"
"1","29","20","0","0","-0.5","1","0","-0.5","0","0"
"1","29","21","0","0","-0.1","2","0","-0.1","0","0"
"1","29","22","0","0","-0.2","2","0","-0.2","0","0"
"1","29","23","0","0","-0.3","2","0","-0.3","0","0"
"1","30","0","0","0","-0.4","2","0","-0.4","0","0"
"1","30","1","0","0","-0.4","2","0","-0.4","0","0"
"1","30","2","0","0","-0.3","3","0","-0.3","0","0"
"1","30","3","0","0","-0.3","4","0","-0.3","0","0"
"1","30","4","0","0","-0.5","3","0","-0.5","0","0"
"1","30","5","0","0","-0.7","3","0","-0.7","0","0"
"1","30","6","0","0","-0.9","3","0","-0.9","0","0"
"1","30","7","0","29","-0.4","2","28.506","-2.157","27.618","22.006"
"1","30","8","0","109","0.1","1","142.058","2.628","134.89","127.024"
"1","30","9","140","133","0.6","1","215.854","6.927","196.5","187.147"
"1","30","10","53","155","1.1","1","198.85","7.367","183.872","174.835"
"1","30","11","50","166","1.5","1","210.134","8.058","194.124","184.83"
"1","30","12","3","72","2","1","71.428","3.295","67.585","61.182"
"1","30","13","2","55","2.1","1","54.245","1.527","51.709","45.627"
"1","30","14","0","33","2.1","1","31.852","0.48","30.521","24.853"
"1","30","15","0","7","2.2","2","6.744","-0.067","6.477","1.258"
"1","30","16","0","0","2.1","2","0","2.1","0","0"
"1","30","17","0","0","1.9","2","0","1.9","0","0"
"1","30","18","0","0","1.8","2","0","1.8","0","0"
"1","30","19","0","0","1.7","1","0","1.7","0","0"
"1","30","20","0","0","1.7","1","0","1.7","0","0"
"1","30","21","0","0","1.6","1","0","1.6","0","0"
"1","30","22","0","0","1.5","0","0","1.5","0","0"
"1","30","23","0","0","1.5","0","0","1.5","0","0"
"1","31","0","0","0","1.4","0","0","1.4","0","0"
"1","31","1","0","0","1.1","0","0","1.1","0","0"
"1","31","2","0","0","0.8","0","0","0.8","0","0"
"1","31","3","0","0","0.5","0","0","0.5","0","0"
"1","31","4","0","0","0.5","0","0","0.5","0","0"
"1","31","5","0","0","0.6","1","0","0.6","0","0"
"1","31","6","0","0","0.6","2","0","0.6","0","0"
"1","31","7","0","14","0.7","2","13.761","-1.53","13.298","7.954"
"1","31","8","0","88","0.8","2","105.261","1.671","100.357","93.263"
"1","31","9","49","126","0.9","2","162.774","4.158","151.906","143.643"
"1","31","10","53","157","0.8","2","201.012","5.608","187.321","178.198"
"1","31","11","51","168","0.6","3","212.918","5.282","199.084","189.665"
"1","31","12","38","156","0.5","4","190.452","4.089","179.133","170.213"
"1","31","13","22","123","-0.7","3","136.998","1.758","130.13","122.373"
"1","31","14","0","34","-2","3","32.818","-2.802","31.882","26.188"
"1","31","15","0","8","-3.1","3","7.708","-5.09","7.56","2.321"
"1","31","16","0","0","-4","2","0","-4","0","0"
"1","31","17","0","0","-5","2","0","-5","0","0"
"1","31","18","0","0","-5.9","2","0","-5.9","0","0"
"1","31","19","0","0","-6.7","2","0","-6.7","0","0"
"1","31","20","0","0","-7.5","2","0","-7.5","0","0"
"1","31","21","0","0","-8.4","2","0","-8.4","0","0"
"1","31","22","0","0","-9.2","2","0","-9.2","0","0"
"1","31","23","0","0","-9.9","2","0","-9.9","0","0"
"2","1","0","0","0","-10.7","2","0","-10.7","0","0"
"2","1","1","0","0","-11.5","0","0","-11.5","0","0"
"2","1","2","0","0","-12.1","0","0","-12.1","0","0"
"2","1","3","0","0","-12.9","0","0","-12.9","0","0"
"2","1","4","0","0","-13.4","0","0","-13.4","0","0"
"2","1","5","0","0","-14","0","0","-14","0","0"
"2","1","6","0","0","-14.5","1","0","-14.5","0","0"
"2","1","7","0","76","-14.6","1","74.705","-15.005","76.255","69.674"
"2","1","8","0","216","-14.7","1","359.678","-3.088","349.833","336.164"
"2","1","9","675","71","-14.9","1","385.741","0.042","347.466","333.871"
"2","1","10","710","79","-12.8","1","488.713","5.997","442.564","425.861"
"2","1","11","721","75","-10.6","1","531.01","10.334","476.734","458.833"
"2","1","12","715","68","-8.5","1","524.13","12.365","466.674","449.13"
"2","1","13","686","70","-8.5","1","478.396","10.71","425.822","409.69"
"2","1","14","0","187","-8.6","1","209.977","0.463","201.218","191.744"
"2","1","15","0","43","-8.6","1","42.181","-8.426","41.935","36.047"
"2","1","16","0","0","-10.5","1","0","-10.5","0","0"
"2","1","17","0","0","-12.5","1","0","-12.5","0","0"
"2","1","18","0","0","-14.4","2","0","-14.4","0","0"
"2","1","19","0","0","-14.6","1","0","-14.6","0","0"
"2","1","20","0","0","-14.9","1","0","-14.9","0","0"
"2","1","21","0","0","-15.1","1","0","-15.1","0","0"
"2","1","22","0","0","-16.5","0","0","-16.5","0","0"
"2","1","23","0","0","-17.8","0","0","-17.8","0","0"
"2","2","0","0","0","-19.2","0","0","-19.2","0","0"
"2","2","1","0","0","-18.9","0","0","-18.9","0","0"
"2","2","2","0","0","-18.7","0","0","-18.7","0","0"
"2","2","3","0","0","-18.4","0","0","-18.4","0","0"
"2","2","4","0","0","-19","0","0","-19","0","0"
"2","2","5","0","0","-19.7","0","0","-19.7","0","0"
"2","2","6","0","0","-20.3","0","0","-20.3","0","0"
"2","2","7","0","55","-18.9","0","54.063","-21.177","56.532","50.354"
"2","2","8","0","180","-17.6","0","268.771","-7.081","265.747","254.553"
"2","2","9","677","70","-16.2","1","387.872","-1.847","352.518","338.766"
"2","2","10","712","78","-12.2","1","491.229","6.662","443.861","427.114"
"2","2","11","723","75","-8.3","2","534.997","9.028","483.357","465.218"
"2","2","12","716","68","-4.3","3","527.559","10.678","473.529","455.742"
"2","2","13","285","143","-4.2","3","327.793","5.136","302.585","290.339"
"2","2","14","0","122","-4.2","4","127.032","-1.89","122.941","115.347"
"2","2","15","0","24","-4.1","5","23.156","-5.034","22.704","17.185"
"2","2","16","0","0","-4.5","4","0","-4.5","0","0"
"2","2","17","0","0","-4.8","3","0","-4.8","0","0"
